Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Spanish (ES),Arabic (AR)
,"I tried to push back with both hands, searching for a way to resist, but I was being pushed down solidly, and I couldn't even tear myself off the asphalt.","I tried to push back with both hands, searching for a way to resist, but I was being pushed down solidly, and I couldn't even tear myself off the asphalt. ","I tried to push back with both hands, searching for a way to resist, but I was being pushed down solidly, and I couldn't even tear myself off the asphalt.",私は何かの抵抗手段を求めて両手で抗おうとするが、がっちりと押さえ付けられ、自分の体をアスファルトから引き剥がすことさえ出来なかった。,[=JP],"Я попыталась отодвинуть руки в попытке сопротивляться, но меня твёрдо толкнули вниз и я не смогла даже оторваться от асфальта.","Eu tentei empurrar o chão com ambas as mãos, buscando uma forma de resistir, mas fui pressionada ainda mais firme e acabei até me arranhando no asfalto.",虽然我在尝试用双手进行反抗，但由于被其死死压住，我连将自己的身体剥离柏油地面都做不到。,雖然我在嘗試用雙手進行反抗，但由於被其死死壓住，我連將自己的身體剝離柏油地面都做不到。,"Cercai di rialzarmi facendo forza su entrambe le mani, cercando di resistere, ma ero saldamente tenuta a terra, e non potevo nemmeno sollevarmi dall'asfalto.","Traté de empujar hacia atrás con ambas manos, buscando una forma de resistirme, pero estaba siendo sostenida sólidamente, y no podía separarme del asfalto siquiera.",ﺣﺎﻭﻟﺖ ﺍﻟﻨﻬﻮﺽ ﺑﻜﻠﺘﺎ ﻳﺪﻱّ، ﺑﺎﺣﺜﺔً ﻋﻦ ﺳﺒﻴﻞ ﻟﻺﻓﻼﺕ ﻣﻨﻪ، ﻟﻜﻨّﻲ ﺑﺎﻟﻤﻘﺎﺑﻞ ﻛﻨﺖ ﺃﺗﻌﺮﺽ ﻟﻠﻀﻐﻂ ﺃﻛﺜﺮ، ﻭﻟﻢ ﺃﺳﺘﻄﻊ ﺣﺘﻰ ﺃﻥ ﺃﺭﻓﻊ ﺟﺴﺪﻱ ﻣﻦ ﺍﻷﺳﻔﻠﺖ.
,"Then another car came, squealing its tires as it slid to a sudden stop.","Then another car came, squealing its tires as it slid to a sudden stop. ","Then another car came, squealing its tires as it slid to a sudden stop.",そこへさらに一台の車がタイヤを鳴かせながら滑り込んできて急停車する。,[=JP],"Потом подъехал другой автомобиль, скользнув шинами, пока полностью не остановился.","Então outro carro chegou, queimando pneus enquanto manobrava, e parou repentinamente.",此时，又来了一辆车，伴随着刺耳的轮胎擦地声，滑了过来，刹住了车。,此時，又來了一輛車，伴隨著刺耳的輪胎擦地聲，滑了過來，剎住了車。,"Quindi arrivò un'altra auto, fermandosi all'improvviso.","Entonces otro auto vino, y rechinando los neumáticos se deslizó y se detuvo repentinamente.",ﺛﻢّ ﺟﺎﺀﺕ ﺳﻴﺎﺭﺓ ﺃﺧﺮﻯ ﺻﺎﺭﺧﺔً ﺑﺈﻃﺎﺭﺍﺗﻬﺎ، ﺇﻟﻰ ﺃﻥ ﺗﻮﻗﻔﺖ ﻓﺠﺄﺓ.
,Guess it's all over.,Is it all over now? ,"Is it all over now?",万事休すか。,[=JP],Неужели всё кончено?,Parece que está tudo acabado.,万事休矣。,萬事休矣。,È tutto finito ora?,Este mi fin.,ﻳﺒﺪﻭ ﺃﻧﻬﺎ ﺍﻟﻨﻬﺎﻳﺔ.
,"""Gyah!!!""","""Gyah!!!"" ","""Gyah!!!""",「ぎゃッ！！！」,[=JP],"""Гья!!!""",[=UP],「啊！！！」,[=CN],[=UP],"""¡¡¡Gyah!!!""","""ﻏﺂﺁﻩ!!!"""
,"The man that had been crushing me let out a sharp cry. ......He had yelled close to my left ear, making it ring. What in the world?!","The man that had been crushing me let out a sharp cry. ...He was yelling straight into my ear, making my left ear ring. What in the world?! ","The man that had been crushing me let out a sharp cry.......He was yelling right into my ear, making my left ear ring.  What in the world?!",私を押し潰していた男が鋭い悲鳴をあげる。……私の耳の近くで叫ばれたものだから、左耳がキーンとする。一体何事？！,[=JP],"Человек, который держал меня, издал резкий крик. ......Он кричал мне прямо в левое ухо, вызывая в нём звон. Что происходит?!","O homem que estava me pressionando soltou um grito agudo. ......Ele gritou próximo do meu ouvido esquerdo, fazendo o som ressoar. O que foi isso?!",压住我的男性发出了尖利的惨叫声。……由于就在我的耳边惨叫，所以我左耳“嗡”地一响。到底怎么回事？！,壓住我的男性發出了尖利的慘叫聲。……由於就在我的耳邊慘叫，所以我左耳“嗡”地一響。到底怎麼回事？！,"L'uomo che mi teneva a terra emise un grido stridulo. ... Gridava dritto nel mio orecchio, facendomi risuonare l'orecchino sinistro. Che accidenti?!","El hombre que había estado aplastándome dejó salir un grito agudo... Estaba gritando justo en mi oreja, haciendo que mi oído izquierdo zumbara. ¡¿Qué sucede?!",ﻭﻋﻠﻰ ﺣﻴﻦ ﻏﺮﺓٍ، ﺻﺮﺥ ﺍﻟﺮﺟﻞ ﺍﻟﺬﻱ ﻛﺎﻥ ﻳﻀﻐﻂ ﻋﻠﻰ ﺟﺴﺪﻱ، ......ﻛﺎﻧﺖ ﺻﺮﺧﺘﻪ ﺣﺎﺩﺓ ﻟﺪﺭﺟﺔ ﺃﻧﻲ ﺃﺣﺴﺴﺖُ ﺑﺮﻧﻴﻦٍ ﺩﺍﺧﻞ ﺃﺫﻧﻲ. ﻣﺎﺫﺍ ﻳﺠﺮﻱ ﻳﺎ ﺗُﺮﻯ?!
,The black‐suit and I were unceremoniously rolled over.,"Along with the black-suit guy, I fell with a *thunk*. ","Along with the black-suit guy, I fell with a *thunk*.",その黒服ごと、私たちはごろんと転がされる。,[=JP],"Я упала вместе с мужчиной в чёрном, издав глухое ""пудух"".",O homem de preto e eu saímos rolando sem qualquer cerimônia.,连带着黑衣人一起，我们被翻过了身来。,連帶著黑衣人一起，我們被翻過了身來。,"Insieme all'uomo in nero, caddi con un *thunk*.","Junto con el hombre de traje negro, caí a un lado de un golpe haciendo *thunk*.",ﺑﻌﺪﺋﺬٍ، ﺗﺪﺣﺮﺟﺖُ ﺟﻨﺒًﺎ ﺇﻟﻰ ﺟﻨﺐ ﺃﻧﺎ ﻭﺍﻟﺮﺟﻞ ﺫﻭ ﺍﻟﺒﺪﻟﺔ ﺍﻟﺴﻮﺩﺍﺀ.
,"After being turned face up, the first thing I saw was...an arm stuck out right in front of my eyes.","After landing face up, the first thing I saw...was an arm stuck out right in front of my eyes. ","After landing face up, the first thing I saw was...an arm stuck out right in front of my eyes.",仰向けにされて最初に目に入ったのは、私の目の前にずいっと突き出された腕だった。,[=JP],"После приземления лицом вверх, первое, что я увидела, была... рука, торчавшая прямо перед моими глазами.","Assim que virei para cima, a primeira coisa que eu vi...foi uma arma apontada bem na frente dos meus olhos.",第一个映入仰面朝天的我的眼球里的是，“唰”地伸到我眼前的手。,第一個映入仰面朝天的我的眼球裡的是，“唰”地伸到我眼前的手。,"Dopo essere caduta a faccia in su, la prima cosa che vidi era... un braccio dritto davanti ai miei occhi.","Después de caer boca arriba, la primera cosa que vi fue... un brazo extendido justo frente a mis ojos.",ﻭﻣﺎ ﺇﻥ ﺍﺳﺘﻠﻘﻴﺖُ ﻋﻠﻰ ﻇﻬﺮﻱ، ...ﺣﺘﻰ ﺃﺑﺼﺮﺕ ﺫﺭﺍﻋًﺎ ﻣﻤﺘﺪﺓً ﺃﻣﺎﻣﻲ.
Ushiromiya Ange,""".........Amakusa...? Why are you here...?""","""......Amakusa...? What are you doing here...?"" ",""".........Amakusa...?  Why are you here...?""",「………天草…？　あんた、どうしてここに…。」,「………天草…？　あんた、どうしてここに…」,""".........Амакуса?.. Почему ты здесь?..""",""".........Amakusa...? Por que está aqui...?""",「………天草…？你，为什么会在这儿…？」,「………天草…？你，為什麼會在這兒…？」,"""... Amakusa...? Perché sei qui...?""","""... ¿Amakusa?... ¿Por qué estás aquí?...""",""".........ﺃﻣﺎﻛﻮﺳﺎ...? ﻣﺎ ﺍﻟﺬﻱ ﺗﻔﻌﻠﻪ ﻫﻨﺎ...?"""
Amakusa Juuza,"""Let's talk about that after we've lost them. To the car, quickly, missy...!""","""Let's talk about that after we've lost them. To the car, quickly, lady...!"" ","""Let's talk about that after we've lost them.  To the car, quickly, lady...!""",「その話は撒いてからにしましょうぜ。お嬢、車へ早く…！」,[=JP],"""Поговорим об этом после того, как оторвёмся от них. Скорее в машину, леди!..""","""Vamos falar sobre isso depois que despistarmos eles. Pro carro, rápido, ojou...!""",「这种事，等甩掉他们后再说。小姐，快上车…！」,「這種事，等甩掉他們後再說。小姐，快上車…！」,"""Parliamone dopo averli seminati. In macchina, presto, signorina...!""","""Hablemos de eso después de haberlos perdido. ¡Al auto, rápido, señorita!...""","""ﻟﻨﺆﺟﻞ ﺍﻟﺤﺪﻳﺚ ﻟﻤﺎ ﺑﻌﺪ ﻓﺮﺍﺭﻧﺎ ﻣﻨﻬﻢ. ﺍﺻﻌﺪﻱ ﺍﻟﺴﻴﺎﺭﺓ ﺑﺴﺮﻋﺔ ﻳﺎ ﺁﻧﺴﺘﻲ...!"""
,"Amakusa grabbed my arm and easily pulled me up, spinning me around with himself as the center of gravity.","Amakusa grabbed my arm, easily pulled me up, spinning me around with himself as the center of gravity. ","Amakusa grabbed my arm, easily pulled me up, spinning me around with himself as the center of gravity.",天草は私の腕を掴むと、軽々と引き起こし、自身を重心に私をグルリと振り回す。,[=JP],"Амакуса схватил мою руку, легко поднял меня, вращая меня по кругу с собой в качестве центра тяжести.","O Amakusa agarrou meu braço e facilmente me puxou, me girando junto a ele como centro de gravidade.",天草抓住我的手臂，轻轻将我拉起，以自身为重心，拉着我转了个圈。,天草抓住我的手臂，輕輕將我拉起，以自身為重心，拉著我轉了個圈。,"Amakusa afferrò il mio braccio, mi sollevò con semplicità, facendomi girare con lui stesso come centro di gravità.","Amakusa sostuvo mi brazo, fácilmente me levantó, haciéndome girar con él mismo como centro de gravedad.",ﺭﻓﻌﻨﻲ ﺃﻣﺎﻛﻮﺳﺎ ﻣﻦ ﺫﺭﺍﻋﻲ ﺑﺴﻬﻮﻟﺔ، ﺛﻢّ ﺃﺩﺍﺭ ﺟﺴﺪﻱ ﺑﺮﻓﻖٍ ﺣﻮﻝ ﺟﺴﺪﻩ.
,The thought that it was a little like a dance lasted only the few brief moments before he flung me through the open door into the driver's seat.,"Just when I thought it was a little like a dance, he flung me through the open door into the driver's seat. ","Just when I thought it was a little like a dance, he flung me through the open door into the driver's seat.",ちょっぴりだけダンスみたいと思ったのも束の間、開け放たれた運転席へ私を放り込んだ。,[=JP],"Когда я подумала, что это немного напоминает танец, он забросил меня на место водителя через открытую дверь.","O pensamento de que fosse uma dança durou pouco, até o momento em que ele me jogou para dentro do carro pela porta do motorista que estava aberta.",刚一想这稍稍有点像跳舞，我就被扔进了开着车门的驾驶席。,剛一想這稍稍有點像跳舞，我就被扔進了開著車門的駕駛席。,"Proprio quando pensai che era un po' come danzare, mi gettò attraverso la portiera sul sedile del guidatore.","Justo cuando pensé que era parecido a un baile, me arrojó hacia la puerta abierta del asiento del conductor.",ﻭﻣﺎ ﺇﻥ ﺃﺣﺴﺴﺖُ ﺃﻧّﻬﺎ ﺗُﺸﺒﻪ ﺭﻗﺼﺔً ﺑﺴﻴﻄﺔ، ﺣﺘﻰ ﺑﻪ ﻳﺪﻓﻌﻨﻲ ﻋﺒﺮ ﺍﻟﺒﺎﺏ ﺍﻟﻤﻔﺘﻮﺡ ﺇﻟﻰ ﻣﻘﻌﺪ ﺍﻟﺴﺎﺋﻖ.
,"I climbed over the hand brake and slid into the passenger's seat.{n}Pushing me through, Amakusa also got in and took up the driver's seat.","I climbed over the hand brake and slid into the passenger's seat. Pushing me in, Amakusa also got into the driver's seat. ","I climbed over the hand brake and slid into the passenger's seat.Pushing me in, Amakusa also got into the driver's seat.",私はサイドブレーキを乗り越え、助手席へ潜り込む。天草も私を押し込むようにして運転席へ乗り込んでくる。,私はサイドブレーキを乗り越え、助手席へ潜り込む。{n}天草も私を押し込むようにして運転席へ乗り込んでくる。,"Я перелезла через ручной тормоз и скользнула на пассажирское сиденье.{n}Впихнув меня внутрь, теперь уже Амакуса оказался на месте водителя.","Eu passei por cima do freio de mão e fui para o banco do passageiro.{n}Me empurrando, o Amakusa também entrou e tomou o assento do motorista.",我爬过手刹，钻到了副驾驶席上。{n}天草也在硬把我塞进去之后，坐到了驾驶席上。,我爬過手剎，鑽到了副駕駛席上。{n}天草也在硬把我塞進去之後，坐到了駕駛席上。,"Saltai oltre il freno a mano e presi posto sul sedile del passeggero. Spingendomi, anche Amakusa salì al posto del guidatore.","Pasé por encima del freno de mano y me deslicé hacia el asiento del pasajero.{n}Empujándome, Amakusa también se subió en el asiento del conductor.",ﻗﻔﺰﺕُ ﺑﻌﺪﻫﺎ ﻓﻮﻕ ﻣﻜﺎﺑﺢ ﺍﻟﻴﺪ ﺇﻟﻰ ﻣﻘﻌﺪ ﺍﻟﺮﺍﻛﺐ.{n}ﻭﺑﻌﺪ ﺃﻥ ﺩﻓﻌﻨﻲ، ﺭﻛﺐ ﺃﻣﺎﻛﻮﺳﺎ ﻋﻠﻰ ﻣﻘﻌﺪ ﺍﻟﺴﺎﺋﻖ.
,"Since we had suddenly taken off while I was still on all fours, I had to kick and struggle around on the seat for a while, like a turtle flipped onto its back...","Since we suddenly accelerated while I was still on all fours, I had to kick and struggle around on the chair for a while, like a turtle that's been flipped over... ","Since I had suddenly taken off while still on all fours, I had to kick and struggle around on the chair for a while, like a turtle that's been flipped over...",四つん這い状態のままで急発進されたので、私は椅子の上でしばらくの間、引っ繰り返された亀のようにジタバタしなくてはならなかった…。,[=JP],"Поскольку я резко поднялась, находясь при этом на четвереньках, то какое‐то время я продолжала брыкаться и дергаться на сидении, как перевернувшаяся черепаха...","Como ele acelerou de repente, enquanto eu ainda estava de quatro, tive que me debater toda, como uma tartaruga virada de costas...",由于我还趴着时，天草就急踩油门迅速出发了，所以我不得不在坐椅上，如翻过来的乌龟般，手足无措了好一会儿…。,由於我還趴著時，天草就急踩油門迅速出發了，所以我不得不在坐椅上，如翻過來的烏龜般，手足無措了好一會兒…。,"Poiché ero entrata stando sui quattro arti, ho dovuto agitarmi un po' sul sedile prima di prendere posto, come una tartaruga capovolta...","Como había arrancado repentinamente cuando aún estaba a cuatro patas, tuve que patear y luchar en la silla por un rato, como una tortuga que ha sido volteada boca arriba...",ﺛﻢ ﻗﺎﺩ ﺍﻟﺴﻴﺎﺭﺓ ﺑﺴﺮﻋﺔٍ ﻣﻔﺎﺟﺌﺔٍ ﺑﻴﻨﻤﺎ ﻟﻢ ﺃﺟﻠﺲ ﻋﻠﻰ ﺍﻟﻤﻘﻌﺪ ﺗﻤﺎﻣًﺎ، ﻓﺘﺤﺘﻢ ﻋﻠﻲّ ﺍﻟﺼﺮﺍﻉ ﻭﺍﻟﺮﻛﻞ ﻟﺒﻌﺾ ﺍﻟﻮﻗﺖ، ﻣﺜﻞ ﺳﻠﺤﻔﺎﺓٍ ﺍﻧﻘﻠﺒﺖ ﻋﻠﻰ ﻇﻬﺮﻫﺎ...
,"Amakusa checked the rear‐view mirror for cars in pursuit, but flew into the artery of the big city without lowering his speed in the slightest.","Amakusa checked the rear-view mirror for cars in pursuit, but he flew into the artery of the big city without lowering his speed in the slightest. ","Amakusa checked the rear-view mirror for cars in pursuit, but he flew into the artery of the big city without lowering his speed in the slightest.",天草はバックミラーに追跡車両がないことを確認するが、わずかもスピードを落とさずに、大都会の動脈に飛び込んでいく。,[=JP],"Амакуса проверил зеркало заднего вида на предмет погони, но влетел на магистраль большого города не снижая скорости.","O Amakusa olhou para o espelho de ré para ver se haviam carros atrás de nós, mas ele saiu voando pela via principal de uma grande cidade sem reduzir a velocidade em nenhum momento.",天草虽在时不时地通过后视镜看着有没有跟踪的车，却毫不放慢速度，飞也似地冲进了大都会的动脉。,天草雖在時不時地通過後視鏡看著有沒有跟踪的車，卻毫不放慢速度，飛也似地衝進了大都會的動脈。,"Amakusa controllò lo specchietto retrovisore in cerca di auto all'inseguimento, ma era entrato in strada senza rallentare minimamente.","Amakusa revisó el retrovisor buscando autos que nos persiguieran, pero fue rápidamente hacia una calle principal de la gran ciudad sin bajar la velocidad en lo más mínimo.",ﺗﺤﻘﻖ ﺃﻣﺎﻛﻮﺳﺎ ﻣﻦ ﻣﺮﺁﺓ ﺍﻟﺮﺅﻳﺔ ﺍﻟﺨﻠﻔﻴﺔ ﺑﺤﺜًﺎ ﻋﻦ ﺳﻴﺎﺭﺓ ﺗﻄﺎﺭﺩﻩ، ﻟﻜﻨّﻪ ﺇﻧﻄﻠﻖ ﻣﺴﺮﻋًﺎ ﻓﻲ ﺷﻮﺍﺭﻉ ﺍﻟﻤﺪﻳﻨﺔ ﺍﻟﻜﺒﻴﺮﺓ، ﻭﻟﻢ ﻳﺒﻄﺊ ﻣﻦ ﺳﺮﻋﺘﻪ ﺃﺑﺪًﺍ.
